chat_id,speaker,text,sequence,ticket_id_x,ticket_id_y
CHAT-0047,Agent,Thanks for waiting.,30,TKT-5899730,TKT-3812672
CHAT-0047,Customer,Waiting for your response.,31,TKT-5899730,TKT-3812672
CHAT-0047,Agent,I'll escalate this for you.,32,TKT-5899730,TKT-3812672
CHAT-0047,Customer,I appreciate your support.,33,TKT-5899730,TKT-3812672
CHAT-0047,Agent,Thanks for waiting.,34,TKT-5899730,TKT-3812672
CHAT-0047,Customer,I just need some clarity on this.,35,TKT-5899730,TKT-3812672
CHAT-0047,Agent,Let me check your account.,36,TKT-5899730,TKT-3812672
CHAT-0047,Customer,Waiting for your response.,37,TKT-5899730,TKT-3812672
CHAT-0047,Agent,I understand your concern.,38,TKT-5899730,TKT-3812672
CHAT-0047,Customer,Please check and let me know.,39,TKT-5899730,TKT-3812672
CHAT-0047,Agent,Let me check your account.,40,TKT-5899730,TKT-3812672
CHAT-0047,Customer,Why do I need to repeat myself?,41,TKT-5899730,TKT-3812672
CHAT-0047,Agent,I'm looking into it for you.,42,TKT-5899730,TKT-3812672
CHAT-0047,Customer,"Okay, noted.",43,TKT-5899730,TKT-3812672
CHAT-0047,Agent,This should be resolved now.,44,TKT-5899730,TKT-3812672
CHAT-0047,Customer,You're really helpful!,45,TKT-5899730,TKT-3812672
CHAT-0048,Customer,You're really helpful!,1,TKT-3667966,TKT-9506759
CHAT-0048,Agent,Let me check your account.,2,TKT-3667966,TKT-9506759
CHAT-0048,Customer,I want to speak to a supervisor.,3,TKT-3667966,TKT-9506759
CHAT-0048,Agent,I’ve shared the update.,4,TKT-3667966,TKT-9506759
CHAT-0048,Customer,Great service!,5,TKT-3667966,TKT-9506759
CHAT-0048,Agent,I'm looking into it for you.,6,TKT-3667966,TKT-9506759
CHAT-0048,Customer,Terrible support.,7,TKT-3667966,TKT-9506759
CHAT-0048,Agent,Thanks for waiting.,8,TKT-3667966,TKT-9506759
CHAT-0048,Customer,Can you help me with this?,9,TKT-3667966,TKT-9506759
CHAT-0048,Agent,I understand your concern.,10,TKT-3667966,TKT-9506759
CHAT-0048,Customer,"Okay, noted.",11,TKT-3667966,TKT-9506759
CHAT-0048,Agent,Thanks for waiting.,12,TKT-3667966,TKT-9506759
CHAT-0048,Customer,Can you help me with this?,13,TKT-3667966,TKT-9506759
CHAT-0048,Agent,I'm looking into it for you.,14,TKT-3667966,TKT-9506759
CHAT-0048,Customer,I appreciate your support.,15,TKT-3667966,TKT-9506759
CHAT-0048,Agent,Thanks for waiting.,16,TKT-3667966,TKT-9506759
CHAT-0048,Customer,I see. What should I do now?,17,TKT-3667966,TKT-9506759
CHAT-0048,Agent,I'll escalate this for you.,18,TKT-3667966,TKT-9506759
CHAT-0048,Customer,"All good now, thanks!",19,TKT-3667966,TKT-9506759
CHAT-0048,Agent,This should be resolved now.,20,TKT-3667966,TKT-9506759
CHAT-0048,Customer,Why do I need to repeat myself?,21,TKT-3667966,TKT-9506759
CHAT-0048,Agent,Let me check your account.,22,TKT-3667966,TKT-9506759
CHAT-0048,Customer,Great service!,23,TKT-3667966,TKT-9506759
CHAT-0048,Agent,I'll escalate this for you.,24,TKT-3667966,TKT-9506759
CHAT-0048,Customer,I'm checking the issue again.,25,TKT-3667966,TKT-9506759
CHAT-0048,Agent,I'm looking into it for you.,26,TKT-3667966,TKT-9506759
CHAT-0048,Customer,I'm checking the issue again.,27,TKT-3667966,TKT-9506759
CHAT-0048,Agent,I’ve shared the update.,28,TKT-3667966,TKT-9506759
CHAT-0048,Customer,Can you help me with this?,29,TKT-3667966,TKT-9506759
CHAT-0048,Agent,Thanks for waiting.,30,TKT-3667966,TKT-9506759
CHAT-0048,Customer,This is getting frustrating.,31,TKT-3667966,TKT-9506759
CHAT-0048,Agent,I'm looking into it for you.,32,TKT-3667966,TKT-9506759
CHAT-0048,Customer,"Okay, noted.",33,TKT-3667966,TKT-9506759
CHAT-0048,Agent,I'm looking into it for you.,34,TKT-3667966,TKT-9506759
CHAT-0048,Customer,I want to speak to a supervisor.,35,TKT-3667966,TKT-9506759
CHAT-0048,Agent,I’ve shared the update.,36,TKT-3667966,TKT-9506759
CHAT-0048,Customer,This is unacceptable.,37,TKT-3667966,TKT-9506759
CHAT-0048,Agent,I’ve shared the update.,38,TKT-3667966,TKT-9506759
CHAT-0048,Customer,I just need some clarity on this.,39,TKT-3667966,TKT-9506759
CHAT-0048,Agent,I’ve shared the update.,40,TKT-3667966,TKT-9506759
CHAT-0048,Customer,I appreciate your support.,41,TKT-3667966,TKT-9506759
CHAT-0048,Agent,Thanks for waiting.,42,TKT-3667966,TKT-9506759
CHAT-0048,Customer,"Thank you so much, that helped!",43,TKT-3667966,TKT-9506759
CHAT-0048,Agent,This should be resolved now.,44,TKT-3667966,TKT-9506759
CHAT-0048,Customer,I appreciate your support.,45,TKT-3667966,TKT-9506759
CHAT-0049,Customer,I just need some clarity on this.,1,TKT-2108927,TKT-1592858
CHAT-0049,Agent,I’ve shared the update.,2,TKT-2108927,TKT-1592858
CHAT-0049,Customer,I'm checking the issue again.,3,TKT-2108927,TKT-1592858
CHAT-0049,Agent,Thanks for waiting.,4,TKT-2108927,TKT-1592858
CHAT-0049,Customer,I'm really unhappy with this service.,5,TKT-2108927,TKT-1592858
CHAT-0049,Agent,This should be resolved now.,6,TKT-2108927,TKT-1592858
CHAT-0049,Customer,I appreciate your support.,7,TKT-2108927,TKT-1592858
CHAT-0049,Agent,I’ve shared the update.,8,TKT-2108927,TKT-1592858
CHAT-0049,Customer,"Okay, noted.",9,TKT-2108927,TKT-1592858
CHAT-0049,Agent,Thanks for waiting.,10,TKT-2108927,TKT-1592858
CHAT-0049,Customer,I see. What should I do now?,11,TKT-2108927,TKT-1592858
CHAT-0049,Agent,I understand your concern.,12,TKT-2108927,TKT-1592858
CHAT-0049,Customer,"Okay, noted.",13,TKT-2108927,TKT-1592858
CHAT-0049,Agent,I’ve shared the update.,14,TKT-2108927,TKT-1592858
CHAT-0049,Customer,I appreciate your support.,15,TKT-2108927,TKT-1592858
CHAT-0049,Agent,I understand your concern.,16,TKT-2108927,TKT-1592858
CHAT-0049,Customer,Thanks for resolving it fast.,17,TKT-2108927,TKT-1592858
CHAT-0049,Agent,I'm looking into it for you.,18,TKT-2108927,TKT-1592858
CHAT-0049,Customer,I'm checking the issue again.,19,TKT-2108927,TKT-1592858
CHAT-0049,Agent,Thanks for waiting.,20,TKT-2108927,TKT-1592858
CHAT-0049,Customer,"All good now, thanks!",21,TKT-2108927,TKT-1592858
CHAT-0049,Agent,I understand your concern.,22,TKT-2108927,TKT-1592858
CHAT-0049,Customer,I'm checking the issue again.,23,TKT-2108927,TKT-1592858
CHAT-0049,Agent,I’ve shared the update.,24,TKT-2108927,TKT-1592858
CHAT-0049,Customer,I appreciate your support.,25,TKT-2108927,TKT-1592858
CHAT-0049,Agent,I'm looking into it for you.,26,TKT-2108927,TKT-1592858
CHAT-0049,Customer,You're really helpful!,27,TKT-2108927,TKT-1592858
CHAT-0049,Agent,I understand your concern.,28,TKT-2108927,TKT-1592858
CHAT-0049,Customer,Terrible support.,29,TKT-2108927,TKT-1592858
CHAT-0049,Agent,I'll escalate this for you.,30,TKT-2108927,TKT-1592858
CHAT-0049,Customer,I'm really unhappy with this service.,31,TKT-2108927,TKT-1592858
CHAT-0049,Agent,I'm looking into it for you.,32,TKT-2108927,TKT-1592858
CHAT-0049,Customer,Waiting for your response.,33,TKT-2108927,TKT-1592858
CHAT-0049,Agent,I'm looking into it for you.,34,TKT-2108927,TKT-1592858
CHAT-0049,Customer,This was quick and easy.,35,TKT-2108927,TKT-1592858
CHAT-0049,Agent,This should be resolved now.,36,TKT-2108927,TKT-1592858
CHAT-0049,Customer,I appreciate your support.,37,TKT-2108927,TKT-1592858
CHAT-0049,Agent,I understand your concern.,38,TKT-2108927,TKT-1592858
CHAT-0049,Customer,Can you help me with this?,39,TKT-2108927,TKT-1592858
CHAT-0049,Agent,Thanks for waiting.,40,TKT-2108927,TKT-1592858
CHAT-0049,Customer,I want to speak to a supervisor.,41,TKT-2108927,TKT-1592858
CHAT-0049,Agent,Thanks for waiting.,42,TKT-2108927,TKT-1592858
CHAT-0049,Customer,I just need some clarity on this.,43,TKT-2108927,TKT-1592858
CHAT-0049,Agent,I'll escalate this for you.,44,TKT-2108927,TKT-1592858
CHAT-0049,Customer,This is unacceptable.,45,TKT-2108927,TKT-1592858
CHAT-0050,Customer,I'm checking the issue again.,1,TKT-5565959,TKT-2419523
CHAT-0050,Agent,I'll escalate this for you.,2,TKT-5565959,TKT-2419523
CHAT-0050,Customer,"Okay, noted.",3,TKT-5565959,TKT-2419523
CHAT-0050,Agent,I'm looking into it for you.,4,TKT-5565959,TKT-2419523
CHAT-0050,Customer,Can you help me with this?,5,TKT-5565959,TKT-2419523
CHAT-0050,Agent,I understand your concern.,6,TKT-5565959,TKT-2419523
CHAT-0050,Customer,This was quick and easy.,7,TKT-5565959,TKT-2419523
CHAT-0050,Agent,I'll escalate this for you.,8,TKT-5565959,TKT-2419523
CHAT-0050,Customer,Please check and let me know.,9,TKT-5565959,TKT-2419523
CHAT-0050,Agent,This should be resolved now.,10,TKT-5565959,TKT-2419523
CHAT-0050,Customer,This is getting frustrating.,11,TKT-5565959,TKT-2419523
CHAT-0050,Agent,I'll escalate this for you.,12,TKT-5565959,TKT-2419523
CHAT-0050,Customer,This was quick and easy.,13,TKT-5565959,TKT-2419523
CHAT-0050,Agent,I’ve shared the update.,14,TKT-5565959,TKT-2419523
CHAT-0050,Customer,I'm checking the issue again.,15,TKT-5565959,TKT-2419523
CHAT-0050,Agent,This should be resolved now.,16,TKT-5565959,TKT-2419523
CHAT-0050,Customer,"Thank you so much, that helped!",17,TKT-5565959,TKT-2419523
CHAT-0050,Agent,This should be resolved now.,18,TKT-5565959,TKT-2419523
CHAT-0050,Customer,You're really helpful!,19,TKT-5565959,TKT-2419523
CHAT-0050,Agent,Let me check your account.,20,TKT-5565959,TKT-2419523
CHAT-0050,Customer,You're really helpful!,21,TKT-5565959,TKT-2419523
CHAT-0050,Agent,Thanks for waiting.,22,TKT-5565959,TKT-2419523
CHAT-0050,Customer,"Thank you so much, that helped!",23,TKT-5565959,TKT-2419523
CHAT-0050,Agent,I’ve shared the update.,24,TKT-5565959,TKT-2419523
CHAT-0050,Customer,You're really helpful!,25,TKT-5565959,TKT-2419523
CHAT-0050,Agent,This should be resolved now.,26,TKT-5565959,TKT-2419523
CHAT-0050,Customer,I see. What should I do now?,27,TKT-5565959,TKT-2419523
CHAT-0050,Agent,Let me check your account.,28,TKT-5565959,TKT-2419523
CHAT-0050,Customer,I just need some clarity on this.,29,TKT-5565959,TKT-2419523
CHAT-0050,Agent,I'm looking into it for you.,30,TKT-5565959,TKT-2419523
CHAT-0050,Customer,Can you help me with this?,31,TKT-5565959,TKT-2419523
CHAT-0050,Agent,I’ve shared the update.,32,TKT-5565959,TKT-2419523
CHAT-0050,Customer,Great service!,33,TKT-5565959,TKT-2419523
CHAT-0050,Agent,This should be resolved now.,34,TKT-5565959,TKT-2419523
CHAT-0050,Customer,Why do I need to repeat myself?,35,TKT-5565959,TKT-2419523
CHAT-0050,Agent,I’ve shared the update.,36,TKT-5565959,TKT-2419523
CHAT-0050,Customer,You still haven't resolved my issue.,37,TKT-5565959,TKT-2419523
CHAT-0050,Agent,I'll escalate this for you.,38,TKT-5565959,TKT-2419523
CHAT-0050,Customer,Waiting for your response.,39,TKT-5565959,TKT-2419523
CHAT-0050,Agent,This should be resolved now.,40,TKT-5565959,TKT-2419523
CHAT-0050,Customer,You're really helpful!,41,TKT-5565959,TKT-2419523
CHAT-0050,Agent,I’ve shared the update.,42,TKT-5565959,TKT-2419523
CHAT-0050,Customer,Please check and let me know.,43,TKT-5565959,TKT-2419523
CHAT-0050,Agent,I’ve shared the update.,44,TKT-5565959,TKT-2419523
CHAT-0050,Customer,Can you help me with this?,45,TKT-5565959,TKT-2419523
